:START_ID,:END_ID,:TYPE,network_layer,weight,transaction_date,maturity_days,interest_rate,currency,correlation,window_days,shares_held,layer_bridge,bridge_type,ticker,propagation_factor,created_at
BANK_CU_035,BANK_CU_050,correspondent_banking,banking,143811002.86155292,2025-03-07,74.0,0.5739768643984966,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_KEY,BANK_CU_042,reverse_repo,banking,3810857619.283647,2024-09-30,282.0,3.9920681400199736,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IVZ,BANK_CU_041,derivative_exposure,banking,3128001278.131109,2024-10-22,214.0,4.519044524291605,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_APAM,BANK_SCHW,letter_of_credit,banking,1187152955.103185,2024-08-16,329.0,4.883930589105658,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_ZION,BANK_CU_037,syndicated_loan,banking,5688978495.355451,2025-05-26,250.0,6.044773641302093,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_045,BANK_IVZ,repo_agreement,banking,192604291.88381025,2025-05-27,343.0,5.734881611747162,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SBNY,BANK_VRTS,syndicated_loan,banking,1933298497.6559112,2024-07-29,290.0,4.54252109191589,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UCBI,BANK_CFG,repo_agreement,banking,871271038.7172347,2024-05-23,246.0,1.791869088290886,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_047,BANK_CU_018,repo_agreement,banking,161988153.52966484,2023-12-23,106.0,4.437552299059877,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_031,BANK_CU_032,interbank_lending,banking,68265833.02984914,2024-03-04,252.0,1.5796239686823812,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_CU_024,overnight_lending,banking,3282905578.079379,2024-01-02,347.0,5.976596323218716,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FCNCA,BANK_CU_025,derivative_exposure,banking,678357907.8646042,2024-10-23,223.0,4.169039374257234,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_USB,BANK_WAL,interbank_lending,banking,6116943368.210618,2024-01-25,351.0,1.9451661887235447,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MTB,BANK_CATY,overnight_lending,banking,3363133722.285283,2025-05-06,112.0,1.832584698943296,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_047,BANK_CFG,syndicated_loan,banking,189497771.86957085,2025-03-29,129.0,1.3679438351401068,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_038,BANK_CU_050,repo_agreement,banking,156930377.43373764,2025-10-26,122.0,6.0006362089007705,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TFC,BANK_TROW,interbank_lending,banking,4325244288.221068,2024-10-05,161.0,4.022990457594117,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_HBAN,BANK_CU_002,syndicated_loan,banking,4460825772.895678,2025-03-07,176.0,6.306615369741367,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MS,BANK_SCHW,syndicated_loan,banking,3722197742.1142383,2024-06-02,220.0,6.415501726075891,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_001,BANK_RF,interbank_lending,banking,106436127.96782006,2024-03-27,307.0,6.323824944976308,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_CU_028,derivative_exposure,banking,3775822973.6554537,2025-06-18,4.0,4.436130396123709,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_002,BANK_CU_028,overnight_lending,banking,88068807.54139122,2024-01-05,37.0,4.377648761740971,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_USB,BANK_CU_028,syndicated_loan,banking,6316018835.991225,2024-08-11,284.0,3.1179497718753897,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_016,BANK_CU_019,repo_agreement,banking,109939472.54316984,2024-07-27,22.0,2.981618992460921,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_CU_035,repo_agreement,banking,9661670873.704676,2024-03-22,360.0,3.133464966854244,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_002,BANK_CATY,overnight_lending,banking,91463285.97920416,2024-09-12,361.0,3.810394783206542,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_HBAN,derivative_exposure,banking,3440405019.2964134,2024-02-04,115.0,6.035200173198046,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_006,BANK_CU_041,overnight_lending,banking,100770325.66640209,2024-05-05,254.0,2.9448130957414635,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_AMG,BANK_CU_041,letter_of_credit,banking,2017389864.386577,2024-08-09,74.0,4.3838789818368085,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_041,BANK_CU_047,fed_funds_transaction,banking,89682867.90202193,2024-08-20,223.0,6.12096414471677,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_PNC,derivative_exposure,banking,140092415.14572832,2025-06-24,252.0,0.7936078283873407,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_030,BANK_BLK,fed_funds_transaction,banking,136464468.118965,2024-01-22,105.0,4.297593555917865,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_009,BANK_CU_017,letter_of_credit,banking,52928101.33205711,2024-11-03,260.0,0.8033354410158686,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_014,BANK_USB,syndicated_loan,banking,55036840.74996162,2025-11-08,289.0,6.19293880479243,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_CU_011,overnight_lending,banking,7111691316.50106,2023-12-28,271.0,4.191366267994329,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_043,BANK_CU_016,overnight_lending,banking,91193096.09131446,2025-10-28,300.0,3.652508275936724,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_002,BANK_WTFC,repo_agreement,banking,193248030.8615452,2025-08-18,281.0,1.6828879717219194,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_SCHW,overnight_lending,banking,9831774188.605404,2025-05-07,236.0,3.470942482729944,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_EWBC,BANK_TROW,interbank_lending,banking,407987617.7000239,2024-09-01,338.0,6.08711669836817,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_CU_015,interbank_lending,banking,132237907.04649064,2025-06-27,282.0,5.650320307880359,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_026,BANK_IVZ,derivative_exposure,banking,196172194.7568368,2023-11-19,205.0,6.3972038455655,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_009,BANK_CU_045,credit_line,banking,57984615.600766495,2024-08-30,252.0,4.210056489444394,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_044,BANK_TCBI,derivative_exposure,banking,181818463.4247581,2025-01-07,196.0,2.0107284077543177,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_APAM,BANK_ZION,interbank_lending,banking,3918470425.047843,2025-06-01,35.0,5.603712545684607,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_015,BANK_IVZ,letter_of_credit,banking,157731060.79747948,2024-12-18,325.0,3.748055603654085,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TFC,BANK_FHN,fed_funds_transaction,banking,3928422220.74236,2024-09-25,10.0,1.9539714816225024,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_042,BANK_CU_005,repo_agreement,banking,72714666.7715764,2024-12-17,347.0,1.0393568607005272,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_050,BANK_CU_002,letter_of_credit,banking,93125446.53959288,2025-09-18,37.0,4.877901378270434,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_019,BANK_CU_048,interbank_lending,banking,108927553.93764402,2024-02-16,305.0,0.8573351912268485,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_UCBI,repo_agreement,banking,115735633.77792534,2025-08-19,58.0,5.987474460707437,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_025,BANK_CU_022,overnight_lending,banking,150200332.45592296,2025-10-31,320.0,4.229334042868181,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SEIC,BANK_CU_002,repo_agreement,banking,3771886037.746734,2025-10-09,168.0,5.672089859143641,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_013,BANK_CU_003,derivative_exposure,banking,184546883.84796605,2024-04-28,19.0,1.4314308777544986,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_005,BANK_CU_013,fed_funds_transaction,banking,157608156.62894055,2025-08-18,240.0,5.82779765587184,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_CU_049,derivative_exposure,banking,3712748769.945676,2024-03-29,210.0,4.783155063592523,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAFD,BANK_UMBF,reverse_repo,banking,895569608.0830255,2023-11-10,184.0,4.191268392358522,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_001,BANK_CU_015,overnight_lending,banking,57171021.811792605,2025-09-26,215.0,1.977317418438211,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TROW,BANK_CU_013,repo_agreement,banking,2765053985.0750237,2024-07-23,334.0,3.549069837771055,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_HBAN,BANK_CU_006,overnight_lending,banking,2605346989.8782263,2024-07-26,148.0,6.07321603683315,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_002,BANK_CMA,credit_line,banking,185299057.1685699,2023-12-09,90.0,1.078546278450089,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_049,BANK_CU_045,fed_funds_transaction,banking,88059495.16916922,2024-03-22,62.0,5.694068373018127,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IBOC,BANK_PNC,interbank_lending,banking,513047838.6903384,2025-02-23,102.0,3.4681671340707547,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_006,BANK_CU_031,reverse_repo,banking,141284714.53679198,2024-01-05,228.0,6.090908201479921,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_011,BANK_CU_007,interbank_lending,banking,171967365.79015955,2025-10-29,87.0,4.155332285241884,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_023,BANK_BK,repo_agreement,banking,154665570.23816842,2024-01-05,126.0,6.355124076061574,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SCHW,BANK_RF,repo_agreement,banking,3020203101.5400386,2024-02-15,317.0,1.1650302328694446,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BANC,BANK_CU_013,overnight_lending,banking,651712031.9671795,2023-12-23,358.0,5.566822758326549,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_019,BANK_CU_004,reverse_repo,banking,133018263.35269009,2025-02-04,38.0,4.815468297174055,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_001,BANK_CU_034,interbank_lending,banking,98302511.0430821,2025-01-26,65.0,5.094412775622906,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UCBI,BANK_CU_046,derivative_exposure,banking,664313364.4999015,2024-01-23,271.0,1.790669588701844,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CASH,BANK_CU_006,overnight_lending,banking,831531021.790789,2024-05-11,22.0,5.78055748712043,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_027,BANK_SIVB,interbank_lending,banking,55942365.68167929,2025-03-13,32.0,4.2643551464303595,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_CU_043,interbank_lending,banking,2513877595.7345066,2024-07-20,332.0,3.8391901062453457,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_036,BANK_CVBF,repo_agreement,banking,117076555.14151792,2024-06-14,323.0,1.6679840673436164,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_006,BANK_CU_050,derivative_exposure,banking,144098480.8913476,2025-07-14,151.0,6.068165223119635,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_STT,BANK_CVBF,reverse_repo,banking,9265024066.308548,2023-11-15,223.0,3.6420724357583705,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_049,BANK_BAC,interbank_lending,banking,160629381.18773037,2025-06-08,354.0,5.209395557406073,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BAC,BANK_SIVB,derivative_exposure,banking,4493841672.834424,2025-04-13,87.0,3.634607350204967,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UCBI,BANK_CU_031,letter_of_credit,banking,391641630.5750027,2025-04-30,291.0,5.434874123970992,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_TFC,interbank_lending,banking,2991001522.560599,2024-05-10,65.0,6.415870731112373,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_030,BANK_CU_047,interbank_lending,banking,132057377.72893158,2025-10-20,137.0,0.7163417486113854,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_027,BANK_CU_036,overnight_lending,banking,73179217.73138668,2024-03-15,33.0,5.351175573101846,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_030,BANK_CU_014,repo_agreement,banking,136184082.33192706,2025-05-26,315.0,0.5140441256599897,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_024,BANK_CU_012,correspondent_banking,banking,140061413.09826988,2025-10-28,14.0,1.0063183487958405,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_AMG,BANK_RF,syndicated_loan,banking,2046320388.9375596,2024-06-20,339.0,3.0161006147499014,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UCBI,BANK_COF,repo_agreement,banking,383060767.9615347,2023-12-10,334.0,2.255375722056023,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_033,BANK_KEY,syndicated_loan,banking,97410376.98252176,2024-05-20,253.0,4.373702963816005,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_013,BANK_CU_043,interbank_lending,banking,59718790.68819112,2023-11-30,33.0,4.033586253000527,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CASH,BANK_CU_034,derivative_exposure,banking,589672317.2912964,2024-02-11,118.0,4.684494841559313,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_CU_003,repo_agreement,banking,137688467.93240464,2025-04-30,151.0,1.7775100974031042,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_031,BANK_CATY,credit_line,banking,92102022.35588032,2025-03-20,121.0,1.25971138977913,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_044,BANK_BAC,repo_agreement,banking,173093317.84992915,2025-10-10,314.0,0.8717905845880203,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_CU_006,letter_of_credit,banking,6162807216.63437,2025-10-03,271.0,4.882794007463336,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BAC,BANK_CATY,reverse_repo,banking,3631193499.943424,2025-02-07,94.0,3.742354986313382,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_022,BANK_CU_018,overnight_lending,banking,140975273.33493745,2024-01-23,274.0,3.6166970219461954,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_031,BANK_GS,interbank_lending,banking,100963707.5324592,2024-11-24,330.0,1.2744657974258995,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_031,BANK_EWBC,repo_agreement,banking,53405259.2988447,2024-10-24,252.0,4.894870634906671,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_023,BANK_CU_034,credit_line,banking,53170290.75986379,2023-11-28,71.0,4.203811594936864,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_STT,BANK_TROW,derivative_exposure,banking,8600615403.257534,2025-07-19,94.0,4.779334197687029,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IBOC,BANK_CU_015,fed_funds_transaction,banking,601000441.473945,2024-01-17,296.0,2.744793531146832,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_050,BANK_CU_020,syndicated_loan,banking,125669464.47278091,2023-11-20,273.0,2.301298103976362,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_038,BANK_MTB,repo_agreement,banking,71198238.42767735,2024-08-30,100.0,0.8906715899704227,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BAC,BANK_CU_015,letter_of_credit,banking,3674688077.5710487,2025-07-06,121.0,3.0963466823244428,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_030,BANK_CU_023,reverse_repo,banking,122927837.17422442,2024-09-20,93.0,4.087945232374536,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_024,BANK_CU_013,interbank_lending,banking,91971253.65772738,2024-03-10,6.0,0.6900427236250961,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_043,BANK_CU_033,reverse_repo,banking,59361044.38282827,2025-06-25,152.0,4.888744653370074,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FCNCA,BANK_BAC,overnight_lending,banking,837280105.3273506,2024-02-27,329.0,4.52004408829109,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_007,BANK_KEY,derivative_exposure,banking,122778831.92617312,2025-03-17,147.0,0.9000525684102654,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SCHW,BANK_EWBC,interbank_lending,banking,3217461112.438292,2024-10-08,108.0,1.5407027164323497,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_OZK,BANK_CATY,reverse_repo,banking,732693142.589978,2024-12-17,115.0,1.0533801595355623,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_018,BANK_COF,repo_agreement,banking,143497264.70189372,2025-08-05,344.0,4.859014221417235,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FNB,BANK_CVBF,repo_agreement,banking,315743096.2263648,2024-05-04,109.0,4.0290335502423105,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_017,BANK_PNC,repo_agreement,banking,145645102.31220812,2025-07-17,96.0,5.675047623447998,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_003,BANK_CATY,reverse_repo,banking,93036030.47025616,2025-03-19,256.0,1.5450968260875066,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BK,BANK_CATY,syndicated_loan,banking,4222857536.758976,2024-12-13,181.0,4.353310773010668,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_034,BANK_TCBI,interbank_lending,banking,169517478.2569609,2024-06-05,310.0,5.6034747396794184,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_001,BANK_WFC,repo_agreement,banking,146057755.2821177,2025-03-29,289.0,2.103447464906478,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IBOC,BANK_UMBF,credit_line,banking,296201218.6285318,2025-02-17,258.0,1.0782319809315986,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_CU_017,reverse_repo,banking,8167983733.063842,2024-06-09,176.0,1.7655225819425078,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_005,BANK_CU_016,credit_line,banking,80009808.6631305,2024-11-04,149.0,4.63217578694646,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_002,BANK_CU_049,overnight_lending,banking,57182363.79637384,2025-10-31,290.0,3.0648991560671854,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_GS,BANK_CU_022,credit_line,banking,1558092722.9044538,2025-07-08,118.0,4.847507508472429,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_035,BANK_MTB,overnight_lending,banking,140144522.89055538,2025-07-23,291.0,3.9964208395235254,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WFC,BANK_MTB,derivative_exposure,banking,5857093295.508727,2025-03-25,238.0,1.2138374690166374,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_EWBC,BANK_C,reverse_repo,banking,706348747.0548196,2024-03-27,260.0,3.468430317136338,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_002,BANK_SBNY,repo_agreement,banking,105545020.52864078,2025-10-23,143.0,1.946010703692804,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_037,BANK_CU_001,derivative_exposure,banking,118827205.46092407,2024-07-13,259.0,0.5408993152463144,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FCNCA,BANK_SCHW,interbank_lending,banking,730385361.3267225,2023-11-17,57.0,3.730436549222073,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BAC,BANK_CU_025,overnight_lending,banking,8927289403.067299,2025-11-07,142.0,5.714758147932226,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_CU_011,interbank_lending,banking,111941900.9215102,2025-03-24,303.0,1.093589199800687,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BLK,BANK_CU_034,interbank_lending,banking,3858792892.052189,2024-12-30,182.0,0.6234666269718467,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FCNCA,BANK_FHN,reverse_repo,banking,616503888.1948664,2025-08-11,153.0,3.715266685227241,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FNB,BANK_CU_035,interbank_lending,banking,893774761.9812158,2024-06-30,250.0,2.1778923012441087,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WFC,BANK_CU_048,derivative_exposure,banking,8053864287.116636,2023-11-18,229.0,6.241854198580793,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_013,BANK_CU_017,interbank_lending,banking,197356501.12864575,2024-06-03,54.0,3.08205818434075,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BLK,BANK_WTFC,interbank_lending,banking,1046803547.620924,2024-11-15,290.0,2.778362427795165,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_029,BANK_CU_008,overnight_lending,banking,96121355.1768929,2024-06-12,359.0,2.2393111956185185,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_019,BANK_CU_045,fed_funds_transaction,banking,110576362.7206358,2025-01-30,288.0,3.1841801090059247,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_038,BANK_CU_007,interbank_lending,banking,136654991.5435315,2024-09-14,218.0,0.8963262386183843,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TCBI,BANK_CU_047,letter_of_credit,banking,971090420.8125097,2024-12-04,80.0,5.179161404433422,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_047,BANK_CU_004,correspondent_banking,banking,79106097.30804174,2024-01-04,143.0,3.1106253003024613,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IVZ,BANK_CU_039,syndicated_loan,banking,2635224275.3896484,2024-06-10,51.0,2.6857198093647776,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_012,BANK_CU_011,reverse_repo,banking,165090522.13585946,2024-07-22,209.0,2.6514407330767034,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_018,BANK_SCHW,interbank_lending,banking,131959390.26763694,2023-11-10,83.0,0.5165318361199571,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_ZION,BANK_STT,reverse_repo,banking,4733100320.334605,2024-05-26,221.0,2.191641225735768,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_044,BANK_CU_037,repo_agreement,banking,77939267.62902375,2024-08-08,106.0,4.849572790072797,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CMA,BANK_CU_008,interbank_lending,banking,5167198652.046162,2024-05-25,203.0,2.0018278842211625,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_032,BANK_CU_015,interbank_lending,banking,153132358.47422436,2024-08-28,304.0,5.387197511861868,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_039,BANK_CU_009,reverse_repo,banking,120367858.1626906,2023-11-10,353.0,1.7848627084930833,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_022,BANK_CU_040,overnight_lending,banking,186241108.9751838,2025-08-15,8.0,3.5167355692773357,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_EWBC,BANK_BLK,reverse_repo,banking,756351218.7809997,2024-02-17,240.0,1.084750942715588,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_040,BANK_VRTS,credit_line,banking,123458500.99024796,2025-07-17,109.0,1.4041634418607765,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_036,BANK_IBOC,repo_agreement,banking,187497279.69848785,2025-09-25,207.0,2.4715343438876145,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MS,BANK_CU_037,interbank_lending,banking,3766488976.4040728,2024-05-08,227.0,5.761638981252189,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CVBF,BANK_CU_022,credit_line,banking,649871740.459651,2024-06-03,130.0,4.967595916022335,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_STT,BANK_CU_010,interbank_lending,banking,4997194725.58168,2024-02-22,92.0,4.524534841202337,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_005,BANK_CU_020,interbank_lending,banking,115829902.83252348,2024-06-12,119.0,0.7465783081037949,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_001,BANK_IVZ,overnight_lending,banking,148997628.6620955,2025-07-15,111.0,4.174647044149969,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_019,BANK_VRTS,correspondent_banking,banking,53374329.92392848,2024-12-15,18.0,5.031308731207772,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CMA,BANK_TFC,fed_funds_transaction,banking,5270386902.164399,2024-07-20,2.0,2.4798952135431653,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_014,BANK_CU_048,repo_agreement,banking,59608224.7810961,2025-05-03,39.0,2.1015757549619303,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_CU_007,reverse_repo,banking,6878877285.969606,2024-08-16,337.0,6.308176543937388,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MS,BANK_CATY,letter_of_credit,banking,3466875867.888037,2024-08-31,335.0,1.032906257014102,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_007,BANK_SNV,reverse_repo,banking,72432107.60345758,2025-09-26,56.0,5.989791014983346,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAL,BANK_TROW,derivative_exposure,banking,2798259876.3257046,2024-01-16,102.0,4.349258431264253,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BAC,BANK_CVBF,credit_line,banking,8018211630.967957,2025-08-30,275.0,2.498204315901728,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_SNV,repo_agreement,banking,86318679.95208155,2025-04-19,359.0,2.0449342214094006,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FNB,BANK_CU_011,overnight_lending,banking,816727331.8766186,2024-03-13,297.0,6.0435238093223465,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_USB,BANK_CU_006,overnight_lending,banking,6288538729.775985,2024-01-22,174.0,4.152382322888037,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_PNFP,BANK_CU_033,reverse_repo,banking,985170498.5942448,2024-08-20,243.0,1.466771507049116,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_006,BANK_CU_021,derivative_exposure,banking,109425020.89791676,2025-04-08,161.0,1.467432327641711,USD,,,,,,,,2025-11-13T14:41:50.611004
