node_id,node_type,network_layer,name,institution_id,tier,total_assets,total_deposits,total_loans,equity,num_branches,num_employees,cert,assets,city,state,ticker,sector,industry,market_cap,trailing_pe,debt_to_equity,beta,cik,created_at
FDIC_28314,fdic_bank,banking,"Riverside Savings Bank, SSB",,,,,,,,,28314.0,92573.0,Roanoke Rapids,NC,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8383,fdic_bank,banking,First State Bank of Harvey,,,,,,,,,8383.0,92453.0,Harvey,ND,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5422,fdic_bank,banking,The First National Bank of Johnson,,,,,,,,,5422.0,92390.0,Johnson,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18508,fdic_bank,banking,First Security State Bank,,,,,,,,,18508.0,92354.0,Evansdale,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29710,fdic_bank,banking,First Federal Savings Bank of Washington,,,,,,,,,29710.0,92295.0,Washington,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_30166,fdic_bank,banking,First Community Bank of Cullman,,,,,,,,,30166.0,91845.0,Cullman,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5730,fdic_bank,banking,State Bank of St. Jacob,,,,,,,,,5730.0,91646.0,Saint Jacob,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9658,fdic_bank,banking,"The Citizens State Bank of Cheney, Kansas",,,,,,,,,9658.0,91442.0,Cheney,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6680,fdic_bank,banking,Home National Bank,,,,,,,,,6680.0,91325.0,Racine,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_59203,fdic_bank,banking,Scottsdale Community Bank,,,,,,,,,59203.0,91153.0,Scottsdale,AZ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_19087,fdic_bank,banking,Bank of Lindsay,,,,,,,,,19087.0,91071.0,Lindsay,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9986,fdic_bank,banking,Farmers & Merchants Bank of Craig County,,,,,,,,,9986.0,91060.0,New Castle,VA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4123,fdic_bank,banking,The First National Bank of Hooker,,,,,,,,,4123.0,90688.0,Hooker,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_59204,fdic_bank,banking,Legacy Bank,,,,,,,,,59204.0,90672.0,Murrieta,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57141,fdic_bank,banking,Community Bank of Missouri,,,,,,,,,57141.0,90273.0,Richmond,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6592,fdic_bank,banking,The First National Bank of Germantown,,,,,,,,,6592.0,89855.0,Germantown,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5559,fdic_bank,banking,The First National Bank of Trinity,,,,,,,,,5559.0,89804.0,Trinity,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_26653,fdic_bank,banking,Bandera Bank,,,,,,,,,26653.0,89740.0,Bandera,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18342,fdic_bank,banking,Boston Trust Walden Company,,,,,,,,,18342.0,89677.0,Boston,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9328,fdic_bank,banking,Peoples Bank,,,,,,,,,9328.0,89501.0,Chatham,LA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28983,fdic_bank,banking,Ladysmith Federal Savings and Loan Association,,,,,,,,,28983.0,89262.0,Ladysmith,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10960,fdic_bank,banking,Janesville State Bank,,,,,,,,,10960.0,89244.0,Janesville,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5141,fdic_bank,banking,The Miners National Bank of Eveleth,,,,,,,,,5141.0,89105.0,Eveleth,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1906,fdic_bank,banking,Triumph State Bank,,,,,,,,,1906.0,88963.0,Trimont,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15904,fdic_bank,banking,The Four County Bank,,,,,,,,,15904.0,88886.0,Allentown,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_23126,fdic_bank,banking,Huron State Bank,,,,,,,,,23126.0,88856.0,Rogers City,MI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15078,fdic_bank,banking,Junction National Bank,,,,,,,,,15078.0,88700.0,Junction,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15237,fdic_bank,banking,Johnson State Bank,,,,,,,,,15237.0,88287.0,Johnson,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11715,fdic_bank,banking,Bank of Yates City,,,,,,,,,11715.0,88065.0,Yates City,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_20479,fdic_bank,banking,First Security Bank of Roundup,,,,,,,,,20479.0,88065.0,Roundup,MT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_24064,fdic_bank,banking,Atascosa Bank,,,,,,,,,24064.0,87855.0,Pleasanton,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29186,fdic_bank,banking,Lawrenceburg Federal Bank,,,,,,,,,29186.0,87834.0,Lawrenceburg,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6280,fdic_bank,banking,The First National Bank of Orwell,,,,,,,,,6280.0,87770.0,Orwell,VT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15578,fdic_bank,banking,Integrity Bank Plus,,,,,,,,,15578.0,87691.0,Wabasso,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_59292,fdic_bank,banking,Adelphi Bank,,,,,,,,,59292.0,87627.0,Columbus,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_25054,fdic_bank,banking,Summit National Bank,,,,,,,,,25054.0,87446.0,Hulett,WY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16413,fdic_bank,banking,Bank of Stronghurst,,,,,,,,,16413.0,87151.0,Stronghurst,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_30339,fdic_bank,banking,Beauregard Federal Savings Bank,,,,,,,,,30339.0,86936.0,Deridder,LA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33831,fdic_bank,banking,FDS Bank,,,,,,,,,33831.0,86912.0,Mason,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13251,fdic_bank,banking,Chambers State Bank,,,,,,,,,13251.0,86911.0,Chambers,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_899,fdic_bank,banking,The Gerber State Bank,,,,,,,,,899.0,86889.0,Argenta,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3078,fdic_bank,banking,The First National Bank of Anson,,,,,,,,,3078.0,86766.0,Anson,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28805,fdic_bank,banking,Sunnyside Federal Savings and Loan Association of Irvington,,,,,,,,,28805.0,86644.0,Irvington,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11352,fdic_bank,banking,Sanborn Savings Bank,,,,,,,,,11352.0,86458.0,Sanborn,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6787,fdic_bank,banking,The First National Bank of Peterstown,,,,,,,,,6787.0,86371.0,Peterstown,WV,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12417,fdic_bank,banking,Tri-Valley Bank,,,,,,,,,12417.0,86244.0,Randolph,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11324,fdic_bank,banking,Farmers and Merchants State Bank of Bushnell,,,,,,,,,11324.0,86133.0,Bushnell,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14026,fdic_bank,banking,Scribner Bank,,,,,,,,,14026.0,86094.0,Scribner,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_2157,fdic_bank,banking,First State Bank of Randolph County,,,,,,,,,2157.0,85976.0,Cuthbert,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13715,fdic_bank,banking,The State Bank,,,,,,,,,13715.0,85962.0,Spirit Lake,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9332,fdic_bank,banking,Bank of Maple Plain,,,,,,,,,9332.0,85865.0,Maple Plain,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_20657,fdic_bank,banking,First Security Bank of Deer Lodge,,,,,,,,,20657.0,85817.0,Deer Lodge,MT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_27201,fdic_bank,banking,Community State Bank,,,,,,,,,27201.0,85810.0,Hennessey,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_31197,fdic_bank,banking,First Federal Savings and Loan Association,,,,,,,,,31197.0,85799.0,Hazard,KY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3335,fdic_bank,banking,First Bank and Trust of Memphis,,,,,,,,,3335.0,85752.0,Memphis,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34455,fdic_bank,banking,First National Bank,,,,,,,,,34455.0,85532.0,Rotan,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4476,fdic_bank,banking,Logan State Bank,,,,,,,,,4476.0,85504.0,Logan,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_59326,fdic_bank,banking,Nova Bank,,,,,,,,,59326.0,85457.0,Huntsville,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18136,fdic_bank,banking,First National Bank of Wauchula,,,,,,,,,18136.0,85353.0,Wauchula,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_26567,fdic_bank,banking,North Cambridge Co-operative Bank,,,,,,,,,26567.0,85196.0,Cambridge,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15784,fdic_bank,banking,"The Stock Exchange Bank, Caldwell, Kansas",,,,,,,,,15784.0,85187.0,Caldwell,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5518,fdic_bank,banking,The City National Bank of San Saba,,,,,,,,,5518.0,85095.0,San Saba,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8197,fdic_bank,banking,Portage Bank,,,,,,,,,8197.0,85065.0,Bellevue,WA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3818,fdic_bank,banking,The First Bank and Trust Company of Murphysboro,,,,,,,,,3818.0,85028.0,Murphysboro,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8191,fdic_bank,banking,The First State Bank of Red Wing,,,,,,,,,8191.0,84969.0,Red Wing,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28790,fdic_bank,banking,Superior Savings Bank,,,,,,,,,28790.0,84749.0,Superior,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_22263,fdic_bank,banking,American State Bank of Grygla,,,,,,,,,22263.0,84673.0,Grygla,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11475,fdic_bank,banking,Thayer County Bank,,,,,,,,,11475.0,84651.0,Hebron,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15547,fdic_bank,banking,Bank of Lake Village,,,,,,,,,15547.0,84489.0,Lake Village,AR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8535,fdic_bank,banking,First Community Bank,,,,,,,,,8535.0,84456.0,Lester Prairie,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4792,fdic_bank,banking,FNB Washington,,,,,,,,,4792.0,84454.0,Washington,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_21752,fdic_bank,banking,First State Bank,,,,,,,,,21752.0,84377.0,Watonga,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18454,fdic_bank,banking,Zapata National Bank,,,,,,,,,18454.0,84199.0,Zapata,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_23270,fdic_bank,banking,Siouxland Bank,,,,,,,,,23270.0,84132.0,South Sioux City,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13450,fdic_bank,banking,Integrity Bank,,,,,,,,,13450.0,83766.0,Fowler,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15254,fdic_bank,banking,The Citizens State Bank and Trust Company,,,,,,,,,15254.0,83746.0,Council Grove,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3133,fdic_bank,banking,The First Bank of Celeste,,,,,,,,,3133.0,83697.0,Celeste,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9070,fdic_bank,banking,First Bank of Pike,,,,,,,,,9070.0,83625.0,Molena,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_25744,fdic_bank,banking,Small Business Bank,,,,,,,,,25744.0,83583.0,Lenexa,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4654,fdic_bank,banking,The First National Bank of Dighton,,,,,,,,,4654.0,83537.0,Dighton,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9273,fdic_bank,banking,Villa Grove State Bank,,,,,,,,,9273.0,83510.0,Villa Grove,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_24902,fdic_bank,banking,First National Bank of South Padre Island,,,,,,,,,24902.0,83414.0,South Padre Island,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3336,fdic_bank,banking,Menard  Bank,,,,,,,,,3336.0,83382.0,Menard,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_22448,fdic_bank,banking,First State Bank,,,,,,,,,22448.0,83235.0,Tahlequah,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3827,fdic_bank,banking,The Old Exchange National Bank of Okawville,,,,,,,,,3827.0,83119.0,Okawville,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16916,fdic_bank,banking,F & M Bank and Trust Company,,,,,,,,,16916.0,83089.0,Manchester,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12444,fdic_bank,banking,State Bank of Cold Spring,,,,,,,,,12444.0,83087.0,Cold Spring,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10057,fdic_bank,banking,Bank of Hancock County,,,,,,,,,10057.0,82892.0,Sparta,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1098,fdic_bank,banking,Root River State Bank,,,,,,,,,1098.0,82744.0,Chatfield,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10741,fdic_bank,banking,Independence State Bank,,,,,,,,,10741.0,82668.0,Independence,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10202,fdic_bank,banking,Lowry State Bank,,,,,,,,,10202.0,82436.0,Lowry,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_32018,fdic_bank,banking,"Angelina Savings Bank, SSB",,,,,,,,,32018.0,82212.0,Lufkin,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18071,fdic_bank,banking,The Watkins Savings Bank,,,,,,,,,18071.0,82148.0,Watkins,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4690,fdic_bank,banking,The First National Bank of Hope,,,,,,,,,4690.0,82103.0,Hope,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5150,fdic_bank,banking,The First National Bank of Gilbert,,,,,,,,,5150.0,82041.0,Gilbert,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17621,fdic_bank,banking,Basile State Bank,,,,,,,,,17621.0,81977.0,Basile,LA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28063,fdic_bank,banking,The Covington Savings and Loan Association,,,,,,,,,28063.0,81870.0,Covington,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_21085,fdic_bank,banking,Bank of Ontario,,,,,,,,,21085.0,81815.0,Ontario,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15792,fdic_bank,banking,Peoples Bank of Moniteau County,,,,,,,,,15792.0,81429.0,Jamestown,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12722,fdic_bank,banking,Sicily Island State Bank,,,,,,,,,12722.0,81419.0,Sicily Island,LA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8848,fdic_bank,banking,CenBank,,,,,,,,,8848.0,81364.0,Buffalo Lake,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15362,fdic_bank,banking,Belt Valley Bank,,,,,,,,,15362.0,81337.0,Belt,MT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57884,fdic_bank,banking,Paramount Bank,,,,,,,,,57884.0,81080.0,Hazelwood,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10503,fdic_bank,banking,The First State Bank,,,,,,,,,10503.0,81017.0,Ness City,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_21448,fdic_bank,banking,Redemption Bank,,,,,,,,,21448.0,80995.0,Salt Lake City,UT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28637,fdic_bank,banking,Milton Savings Bank,,,,,,,,,28637.0,80941.0,Milton,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_32908,fdic_bank,banking,Tustin Community Bank,,,,,,,,,32908.0,80875.0,Tustin,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5107,fdic_bank,banking,First Security Bank - Canby,,,,,,,,,5107.0,80702.0,Canby,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_59354,fdic_bank,banking,BankMiami,,,,,,,,,59354.0,80678.0,Coral Gables,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5686,fdic_bank,banking,The Bank of Edison,,,,,,,,,5686.0,80459.0,Edison,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8513,fdic_bank,banking,State Savings Bank,,,,,,,,,8513.0,80458.0,Rake,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9727,fdic_bank,banking,Concorde Bank,,,,,,,,,9727.0,80260.0,Blomkest,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16581,fdic_bank,banking,Citizens State Bank,,,,,,,,,16581.0,80144.0,Anton,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16667,fdic_bank,banking,Washington State Bank,,,,,,,,,16667.0,80139.0,Washington,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12354,fdic_bank,banking,Hustisford State Bank,,,,,,,,,12354.0,79601.0,Hustisford,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8268,fdic_bank,banking,"Farmers Bank of Lohman, Missouri",,,,,,,,,8268.0,79333.0,Jefferson City,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16154,fdic_bank,banking,Bank of Elgin,,,,,,,,,16154.0,79159.0,Elgin,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11261,fdic_bank,banking,McClave State Bank,,,,,,,,,11261.0,78979.0,Mcclave,CO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16941,fdic_bank,banking,The Farmers State Bank,,,,,,,,,16941.0,78916.0,Wathena,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_21635,fdic_bank,banking,The Bank of Bourbonnais,,,,,,,,,21635.0,78883.0,Bourbonnais,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_31232,fdic_bank,banking,Highland Federal Savings and Loan Association,,,,,,,,,31232.0,78844.0,Crossville,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9340,fdic_bank,banking,"Farmers & Merchants State Bank of New York Mills, Incorporated",,,,,,,,,9340.0,78683.0,New York Mills,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14785,fdic_bank,banking,Citizens Savings Bank,,,,,,,,,14785.0,78603.0,Marshalltown,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8632,fdic_bank,banking,The Citizens State Bank at Mohall,,,,,,,,,8632.0,78570.0,Mohall,ND,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14574,fdic_bank,banking,Odin State Bank,,,,,,,,,14574.0,78289.0,Odin,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_22657,fdic_bank,banking,Citizens State Bank,,,,,,,,,22657.0,78286.0,Roma,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18145,fdic_bank,banking,State Bank of Eagle Butte,,,,,,,,,18145.0,78183.0,Eagle Butte,SD,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_32307,fdic_bank,banking,Galion Building and Loan Bank,,,,,,,,,32307.0,78179.0,Galion,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_492,fdic_bank,banking,Western Dakota Bank,,,,,,,,,492.0,78157.0,Timber Lake,SD,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6530,fdic_bank,banking,The First National Bank of Blanchester,,,,,,,,,6530.0,78035.0,Blanchester,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4477,fdic_bank,banking,The First National Bank of Manning,,,,,,,,,4477.0,77935.0,Manning,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4076,fdic_bank,banking,Southwest Bank of Weatherford,,,,,,,,,4076.0,77924.0,Weatherford,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16103,fdic_bank,banking,farmbank,,,,,,,,,16103.0,77864.0,Green City,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10437,fdic_bank,banking,First State Bank of Olmsted,,,,,,,,,10437.0,77777.0,Olmsted,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16318,fdic_bank,banking,Marseilles Bank,,,,,,,,,16318.0,77372.0,Marseilles,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14281,fdic_bank,banking,First Bank of Utica,,,,,,,,,14281.0,77363.0,Utica,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5113,fdic_bank,banking,First National Bank,,,,,,,,,5113.0,77266.0,Chisholm,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29910,fdic_bank,banking,Scottsburg Building and Loan Association,,,,,,,,,29910.0,77198.0,Scottsburg,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3761,fdic_bank,banking,The First National Bank of Ava,,,,,,,,,3761.0,77183.0,Ava,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15364,fdic_bank,banking,First State Bank,,,,,,,,,15364.0,76953.0,Randolph,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14095,fdic_bank,banking,The First National Bank in Falfurrias,,,,,,,,,14095.0,76947.0,Falfurrias,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_847,fdic_bank,banking,The Pleasants County Bank,,,,,,,,,847.0,76866.0,Saint Marys,WV,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15258,fdic_bank,banking,The Farmers State Bank,,,,,,,,,15258.0,76858.0,Holton,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1986,fdic_bank,banking,Commercial State Bank,,,,,,,,,1986.0,76748.0,Republican City,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8108,fdic_bank,banking,New Century Bank,,,,,,,,,8108.0,76607.0,Belleville,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_30585,fdic_bank,banking,Mayville Savings Bank,,,,,,,,,30585.0,76570.0,Mayville,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17350,fdic_bank,banking,First State Bank of San Diego,,,,,,,,,17350.0,76514.0,San Diego,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13054,fdic_bank,banking,"Park Bank, National Association",,,,,,,,,13054.0,76479.0,Holmen,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11133,fdic_bank,banking,Farmers State Bank of Canton,,,,,,,,,11133.0,76444.0,Canton,SD,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13415,fdic_bank,banking,Farmers and Merchants Bank,,,,,,,,,13415.0,76282.0,Arnett,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16609,fdic_bank,banking,Rochelle State Bank,,,,,,,,,16609.0,76008.0,Rochelle,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28677,fdic_bank,banking,Conneaut Savings Bank,,,,,,,,,28677.0,75755.0,Conneaut,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3601,fdic_bank,banking,The Atlanta National Bank,,,,,,,,,3601.0,75460.0,Atlanta,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16151,fdic_bank,banking,State Bank,,,,,,,,,16151.0,75369.0,Spencer,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16198,fdic_bank,banking,Mason City National Bank,,,,,,,,,16198.0,75101.0,Mason City,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_49,fdic_bank,banking,Bank of Evergreen,,,,,,,,,49.0,75019.0,Evergreen,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57974,fdic_bank,banking,"California International Bank, N.A.",,,,,,,,,57974.0,74995.0,Westminster,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8503,fdic_bank,banking,The Farmers State Bank,,,,,,,,,8503.0,74881.0,Marcus,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9733,fdic_bank,banking,Vantage Bank,,,,,,,,,9733.0,74843.0,Kent,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15105,fdic_bank,banking,Zavala County Bank,,,,,,,,,15105.0,74734.0,Crystal City,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28860,fdic_bank,banking,Century Savings and Loan Association,,,,,,,,,28860.0,74655.0,Trinidad,CO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1929,fdic_bank,banking,Farmers State Bank of Trimont,,,,,,,,,1929.0,74493.0,Trimont,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4693,fdic_bank,banking,"The Howard State Bank, Howard, Kansas",,,,,,,,,4693.0,74473.0,Howard,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15817,fdic_bank,banking,Genesis Bank,,,,,,,,,15817.0,74451.0,Benoit,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1993,fdic_bank,banking,CerescoBank,,,,,,,,,1993.0,74404.0,Ceresco,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_59305,fdic_bank,banking,Community Unity Bank,,,,,,,,,59305.0,74374.0,Birmingham,MI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4051,fdic_bank,banking,AllNations Bank,,,,,,,,,4051.0,74332.0,Calumet,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14581,fdic_bank,banking,Clarkson Bank,,,,,,,,,14581.0,73972.0,Clarkson,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5619,fdic_bank,banking,COMMUNITY STATE BANK,,,,,,,,,5619.0,73614.0,Bradley,AR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_2682,fdic_bank,banking,The First National Bank of Brooksville,,,,,,,,,2682.0,73445.0,Brooksville,KY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3158,fdic_bank,banking,Citizens National Bank of Crosbyton,,,,,,,,,3158.0,73302.0,Crosbyton,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1612,fdic_bank,banking,Sherwood Community Bank,,,,,,,,,1612.0,73175.0,Creighton,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14399,fdic_bank,banking,Haskell National Bank,,,,,,,,,14399.0,73137.0,Haskell,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_24303,fdic_bank,banking,Pavillion Bank,,,,,,,,,24303.0,72903.0,Richardson,TX,,,,,,,,,2025-11-13T14:41:50.237751
