symbol1,symbol2,correlation,window_days,relationship_type,layer
ESS,IVR,0.3032,90,market_correlation,market
ESS,JKHY,0.3461,90,market_correlation,market
ESS,KEY,0.3499,90,market_correlation,market
ESS,KIM,0.5408,90,market_correlation,market
ESS,L,0.3882,90,market_correlation,market
ESS,MAA,0.8124,90,market_correlation,market
ESS,MET,0.3559,90,market_correlation,market
ESS,MFA,0.5232,90,market_correlation,market
ESS,MTB,0.3288,90,market_correlation,market
ESS,NAVI,0.4536,90,market_correlation,market
ESS,O,0.3963,90,market_correlation,market
ESS,ONB,0.3033,90,market_correlation,market
ESS,ORC,0.3991,90,market_correlation,market
ESS,PFSI,0.3737,90,market_correlation,market
ESS,PLD,0.5067,90,market_correlation,market
ESS,PMT,0.4027,90,market_correlation,market
ESS,PNC,0.3355,90,market_correlation,market
ESS,PRU,0.3272,90,market_correlation,market
ESS,PSA,0.5819,90,market_correlation,market
ESS,REG,0.494,90,market_correlation,market
ESS,RF,0.3238,90,market_correlation,market
ESS,RKT,0.3733,90,market_correlation,market
ESS,SPG,0.5593,90,market_correlation,market
ESS,SUI,0.4221,90,market_correlation,market
ESS,TFC,0.3247,90,market_correlation,market
ESS,TRV,0.3247,90,market_correlation,market
ESS,TWO,0.3402,90,market_correlation,market
ESS,UDR,0.8248,90,market_correlation,market
ESS,USB,0.3618,90,market_correlation,market
ESS,UWMC,0.3675,90,market_correlation,market
ESS,VICI,0.444,90,market_correlation,market
ESS,WTFC,0.3537,90,market_correlation,market
ESS,^DJI,0.3503,90,market_correlation,market
ESS,^RUT,0.3394,90,market_correlation,market
EVR,EXR,0.3223,90,market_correlation,market
EVR,FHN,0.4084,90,market_correlation,market
EVR,FIS,0.4395,90,market_correlation,market
EVR,FITB,0.5299,90,market_correlation,market
EVR,FOUR,0.4048,90,market_correlation,market
EVR,FRT,0.5215,90,market_correlation,market
EVR,GBCI,0.6513,90,market_correlation,market
EVR,GPN,0.4848,90,market_correlation,market
EVR,GS,0.5954,90,market_correlation,market
EVR,HBAN,0.5886,90,market_correlation,market
EVR,HIG,0.3184,90,market_correlation,market
EVR,HLNE,0.6223,90,market_correlation,market
EVR,INVH,0.3768,90,market_correlation,market
EVR,IVZ,0.3763,90,market_correlation,market
EVR,JKHY,0.3346,90,market_correlation,market
EVR,JPM,0.4509,90,market_correlation,market
EVR,KEY,0.5857,90,market_correlation,market
EVR,KIM,0.5268,90,market_correlation,market
EVR,LC,0.5198,90,market_correlation,market
EVR,MAA,0.3493,90,market_correlation,market
EVR,MC,0.8556,90,market_correlation,market
EVR,MITT,0.3152,90,market_correlation,market
EVR,MS,0.5756,90,market_correlation,market
EVR,MTB,0.4928,90,market_correlation,market
EVR,NAVI,0.4329,90,market_correlation,market
EVR,ONB,0.5796,90,market_correlation,market
EVR,ORC,0.3051,90,market_correlation,market
EVR,PAGS,0.3192,90,market_correlation,market
EVR,PAYO,0.3569,90,market_correlation,market
EVR,PFSI,0.3113,90,market_correlation,market
EVR,PJT,0.691,90,market_correlation,market
EVR,PLD,0.3712,90,market_correlation,market
EVR,PNC,0.561,90,market_correlation,market
EVR,PRU,0.3914,90,market_correlation,market
EVR,PYPL,0.3498,90,market_correlation,market
EVR,QCOM,0.4283,90,market_correlation,market
EVR,REG,0.5232,90,market_correlation,market
EVR,RF,0.5082,90,market_correlation,market
EVR,RKT,0.329,90,market_correlation,market
EVR,SEIC,0.6116,90,market_correlation,market
EVR,SOFI,0.4147,90,market_correlation,market
EVR,SPG,0.4259,90,market_correlation,market
EVR,STNE,0.3044,90,market_correlation,market
EVR,STT,0.5666,90,market_correlation,market
EVR,SYF,0.6012,90,market_correlation,market
EVR,TFC,0.5229,90,market_correlation,market
EVR,TROW,0.5762,90,market_correlation,market
EVR,TXN,0.3086,90,market_correlation,market
EVR,UDR,0.3963,90,market_correlation,market
EVR,UMBF,0.6672,90,market_correlation,market
EVR,UPST,0.3655,90,market_correlation,market
EVR,USB,0.587,90,market_correlation,market
EVR,UWMC,0.3059,90,market_correlation,market
EVR,VCTR,0.4821,90,market_correlation,market
EVR,VICI,0.3409,90,market_correlation,market
EVR,VRTS,0.5058,90,market_correlation,market
EVR,WFC,0.4619,90,market_correlation,market
EVR,WTFC,0.5906,90,market_correlation,market
EVR,ZION,0.5041,90,market_correlation,market
EVR,^DJI,0.6051,90,market_correlation,market
EVR,^GSPC,0.5642,90,market_correlation,market
EVR,^IXIC,0.448,90,market_correlation,market
EVR,^RUT,0.7148,90,market_correlation,market
EVR,^VIX,-0.5018,90,market_correlation,market
EVTC,FHN,0.3375,90,market_correlation,market
EVTC,FIS,0.3362,90,market_correlation,market
EVTC,FITB,0.3054,90,market_correlation,market
EVTC,FOUR,0.3161,90,market_correlation,market
EVTC,GBCI,0.3375,90,market_correlation,market
EVTC,GPN,0.4169,90,market_correlation,market
EVTC,HBAN,0.3506,90,market_correlation,market
EVTC,KEY,0.3158,90,market_correlation,market
EVTC,MA,0.4573,90,market_correlation,market
EVTC,MC,0.3203,90,market_correlation,market
EVTC,MET,0.4307,90,market_correlation,market
EVTC,META,0.5418,90,market_correlation,market
EVTC,MITT,0.306,90,market_correlation,market
EVTC,MSFT,0.3259,90,market_correlation,market
EVTC,NAVI,0.4203,90,market_correlation,market
EVTC,ONB,0.3526,90,market_correlation,market
EVTC,PAGS,0.3908,90,market_correlation,market
EVTC,PAYO,0.3382,90,market_correlation,market
EVTC,PNC,0.3027,90,market_correlation,market
EVTC,PRU,0.3775,90,market_correlation,market
EVTC,PYPL,0.3851,90,market_correlation,market
EVTC,RGA,0.3085,90,market_correlation,market
EVTC,SEIC,0.3091,90,market_correlation,market
EVTC,SOFI,0.3441,90,market_correlation,market
EVTC,STNE,0.3741,90,market_correlation,market
EVTC,STT,0.3322,90,market_correlation,market
EVTC,SUI,0.4706,90,market_correlation,market
EVTC,SYF,0.335,90,market_correlation,market
EVTC,TFC,0.3398,90,market_correlation,market
EVTC,UMBF,0.3792,90,market_correlation,market
EVTC,WTFC,0.3046,90,market_correlation,market
EVTC,ZION,0.3095,90,market_correlation,market
EVTC,^DJI,0.3702,90,market_correlation,market
EVTC,^GSPC,0.3318,90,market_correlation,market
EVTC,^RUT,0.4037,90,market_correlation,market
EXR,FRT,0.5475,90,market_correlation,market
EXR,GBCI,0.3233,90,market_correlation,market
EXR,GPN,0.3024,90,market_correlation,market
EXR,INVH,0.4354,90,market_correlation,market
EXR,JKHY,0.3225,90,market_correlation,market
EXR,KIM,0.6087,90,market_correlation,market
EXR,MAA,0.5334,90,market_correlation,market
EXR,MC,0.3139,90,market_correlation,market
EXR,MFA,0.4495,90,market_correlation,market
EXR,MSFT,-0.3173,90,market_correlation,market
EXR,O,0.429,90,market_correlation,market
EXR,ORC,0.3452,90,market_correlation,market
EXR,PFSI,0.3837,90,market_correlation,market
EXR,PLD,0.45,90,market_correlation,market
EXR,PMT,0.4096,90,market_correlation,market
EXR,PSA,0.9083,90,market_correlation,market
EXR,QCOM,0.3737,90,market_correlation,market
EXR,REG,0.4648,90,market_correlation,market
EXR,RKT,0.4081,90,market_correlation,market
EXR,SPG,0.3573,90,market_correlation,market
EXR,TWO,0.3272,90,market_correlation,market
EXR,UDR,0.4735,90,market_correlation,market
EXR,UWMC,0.3494,90,market_correlation,market
EXR,VICI,0.3622,90,market_correlation,market
EXR,^FVX,-0.4002,90,market_correlation,market
EXR,^TNX,-0.3883,90,market_correlation,market
EXR,^TYX,-0.3306,90,market_correlation,market
FHN,FIS,0.4163,90,market_correlation,market
FHN,FITB,0.6445,90,market_correlation,market
FHN,FOUR,0.3409,90,market_correlation,market
FHN,GBCI,0.6114,90,market_correlation,market
FHN,GPN,0.3657,90,market_correlation,market
FHN,GS,0.4624,90,market_correlation,market
FHN,HBAN,0.6313,90,market_correlation,market
FHN,HIG,0.4733,90,market_correlation,market
FHN,HLNE,0.4389,90,market_correlation,market
FHN,IVZ,0.4019,90,market_correlation,market
FHN,JPM,0.364,90,market_correlation,market
FHN,KEY,0.7315,90,market_correlation,market
FHN,L,0.5757,90,market_correlation,market
FHN,LPRO,0.317,90,market_correlation,market
FHN,MA,0.3716,90,market_correlation,market
FHN,MC,0.4091,90,market_correlation,market
FHN,MET,0.5709,90,market_correlation,market
FHN,MMC,0.3737,90,market_correlation,market
FHN,MTB,0.6329,90,market_correlation,market
FHN,NAVI,0.3623,90,market_correlation,market
FHN,ONB,0.6592,90,market_correlation,market
FHN,PGR,0.4276,90,market_correlation,market
FHN,PNC,0.7335,90,market_correlation,market
FHN,PRU,0.566,90,market_correlation,market
FHN,PYPL,0.4433,90,market_correlation,market
FHN,RF,0.6597,90,market_correlation,market
FHN,RGA,0.4147,90,market_correlation,market
FHN,SEIC,0.5802,90,market_correlation,market
FHN,SOFI,0.3569,90,market_correlation,market
FHN,STT,0.5455,90,market_correlation,market
FHN,SYF,0.6866,90,market_correlation,market
FHN,TFC,0.6959,90,market_correlation,market
FHN,TROW,0.5523,90,market_correlation,market
FHN,TRV,0.4515,90,market_correlation,market
FHN,UMBF,0.6402,90,market_correlation,market
FHN,USB,0.6511,90,market_correlation,market
FHN,V,0.4087,90,market_correlation,market
FHN,VCTR,0.4076,90,market_correlation,market
FHN,VRTS,0.3345,90,market_correlation,market
FHN,WFC,0.4591,90,market_correlation,market
FHN,WRB,0.424,90,market_correlation,market
FHN,WTFC,0.7465,90,market_correlation,market
FHN,ZION,0.7015,90,market_correlation,market
FHN,^DJI,0.558,90,market_correlation,market
FHN,^GSPC,0.4465,90,market_correlation,market
FHN,^IXIC,0.3427,90,market_correlation,market
FHN,^RUT,0.4993,90,market_correlation,market
FHN,^VIX,-0.5006,90,market_correlation,market
FIS,FITB,0.3818,90,market_correlation,market
FIS,FOUR,0.6535,90,market_correlation,market
FIS,GBCI,0.4051,90,market_correlation,market
FIS,GPN,0.4203,90,market_correlation,market
FIS,GS,0.3306,90,market_correlation,market
FIS,HBAN,0.4403,90,market_correlation,market
FIS,INVH,0.3151,90,market_correlation,market
FIS,IVR,0.3289,90,market_correlation,market
FIS,JKHY,0.5505,90,market_correlation,market
FIS,KEY,0.4371,90,market_correlation,market
FIS,L,0.3267,90,market_correlation,market
FIS,MA,0.4911,90,market_correlation,market
FIS,MAA,0.3612,90,market_correlation,market
FIS,MC,0.3275,90,market_correlation,market
FIS,MFA,0.3553,90,market_correlation,market
FIS,MTB,0.3729,90,market_correlation,market
FIS,NAVI,0.4581,90,market_correlation,market
FIS,ONB,0.3611,90,market_correlation,market
FIS,ORC,0.4186,90,market_correlation,market
FIS,PJT,0.3877,90,market_correlation,market
FIS,PMT,0.3094,90,market_correlation,market
FIS,PNC,0.3829,90,market_correlation,market
FIS,PSA,0.3176,90,market_correlation,market
FIS,PYPL,0.4051,90,market_correlation,market
FIS,RF,0.3442,90,market_correlation,market
FIS,SEIC,0.3712,90,market_correlation,market
FIS,STT,0.3537,90,market_correlation,market
FIS,SYF,0.3568,90,market_correlation,market
FIS,TFC,0.4299,90,market_correlation,market
FIS,TROW,0.3733,90,market_correlation,market
FIS,UDR,0.3601,90,market_correlation,market
FIS,UMBF,0.3892,90,market_correlation,market
FIS,USB,0.4123,90,market_correlation,market
FIS,V,0.5217,90,market_correlation,market
FIS,VICI,0.3595,90,market_correlation,market
FIS,WRB,0.3315,90,market_correlation,market
FIS,WTFC,0.3667,90,market_correlation,market
FIS,ZION,0.3571,90,market_correlation,market
FIS,^DJI,0.4453,90,market_correlation,market
FIS,^GSPC,0.3058,90,market_correlation,market
FIS,^RUT,0.3644,90,market_correlation,market
FIS,^VIX,-0.3379,90,market_correlation,market
FITB,FRT,0.3889,90,market_correlation,market
FITB,GBCI,0.6801,90,market_correlation,market
FITB,GPN,0.4796,90,market_correlation,market
FITB,GS,0.5351,90,market_correlation,market
FITB,HBAN,0.8375,90,market_correlation,market
FITB,HIG,0.5071,90,market_correlation,market
FITB,HLNE,0.4416,90,market_correlation,market
FITB,IVR,0.3223,90,market_correlation,market
FITB,IVZ,0.4523,90,market_correlation,market
FITB,JPM,0.4472,90,market_correlation,market
FITB,KEY,0.8377,90,market_correlation,market
FITB,KIM,0.44,90,market_correlation,market
FITB,L,0.4595,90,market_correlation,market
FITB,LC,0.3585,90,market_correlation,market
FITB,MA,0.4539,90,market_correlation,market
FITB,MC,0.5479,90,market_correlation,market
FITB,MET,0.5876,90,market_correlation,market
FITB,MFA,0.3946,90,market_correlation,market
FITB,MITT,0.4094,90,market_correlation,market
FITB,MMC,0.4605,90,market_correlation,market
FITB,MS,0.4981,90,market_correlation,market
FITB,MTB,0.7943,90,market_correlation,market
FITB,NAVI,0.4479,90,market_correlation,market
FITB,ONB,0.8172,90,market_correlation,market
FITB,ORC,0.3627,90,market_correlation,market
FITB,PGR,0.3435,90,market_correlation,market
FITB,PJT,0.401,90,market_correlation,market
FITB,PLD,0.3951,90,market_correlation,market
FITB,PMT,0.3563,90,market_correlation,market
FITB,PNC,0.8132,90,market_correlation,market
FITB,PRU,0.6459,90,market_correlation,market
FITB,PYPL,0.3869,90,market_correlation,market
FITB,REG,0.3372,90,market_correlation,market
FITB,RF,0.8526,90,market_correlation,market
FITB,RGA,0.4093,90,market_correlation,market
FITB,SCHW,0.3194,90,market_correlation,market
FITB,SEIC,0.6485,90,market_correlation,market
FITB,SOFI,0.3622,90,market_correlation,market
FITB,SPG,0.384,90,market_correlation,market
FITB,STT,0.6316,90,market_correlation,market
FITB,SYF,0.6791,90,market_correlation,market
FITB,TFC,0.8237,90,market_correlation,market
FITB,TROW,0.5956,90,market_correlation,market
FITB,TRV,0.456,90,market_correlation,market
FITB,TWO,0.3954,90,market_correlation,market
FITB,UMBF,0.8188,90,market_correlation,market
FITB,UPST,0.335,90,market_correlation,market
FITB,USB,0.8418,90,market_correlation,market
FITB,V,0.4897,90,market_correlation,market
FITB,VCTR,0.3721,90,market_correlation,market
FITB,VICI,0.365,90,market_correlation,market
FITB,VRTS,0.4571,90,market_correlation,market
FITB,WFC,0.5695,90,market_correlation,market
FITB,WRB,0.4199,90,market_correlation,market
FITB,WTFC,0.7538,90,market_correlation,market
FITB,ZION,0.8497,90,market_correlation,market
FITB,^DJI,0.6235,90,market_correlation,market
FITB,^GSPC,0.5056,90,market_correlation,market
FITB,^IXIC,0.3602,90,market_correlation,market
FITB,^RUT,0.5951,90,market_correlation,market
FITB,^VIX,-0.6459,90,market_correlation,market
FOUR,JKHY,0.3611,90,market_correlation,market
FOUR,KEY,0.3013,90,market_correlation,market
FOUR,LC,0.3013,90,market_correlation,market
FOUR,MC,0.3196,90,market_correlation,market
FOUR,NAVI,0.3039,90,market_correlation,market
FOUR,PANW,0.344,90,market_correlation,market
FOUR,PYPL,0.3929,90,market_correlation,market
FOUR,SOFI,0.3577,90,market_correlation,market
FOUR,TROW,0.3053,90,market_correlation,market
FOUR,UPST,0.419,90,market_correlation,market
FOUR,WTFC,0.343,90,market_correlation,market
FOUR,^DJI,0.3466,90,market_correlation,market
FOUR,^GSPC,0.3344,90,market_correlation,market
FOUR,^RUT,0.3466,90,market_correlation,market
FRT,GBCI,0.5689,90,market_correlation,market
FRT,GPN,0.435,90,market_correlation,market
FRT,HBAN,0.4641,90,market_correlation,market
FRT,HIG,0.469,90,market_correlation,market
FRT,HLNE,0.4236,90,market_correlation,market
FRT,INVH,0.673,90,market_correlation,market
FRT,IVR,0.3784,90,market_correlation,market
FRT,JFIN,0.3174,90,market_correlation,market
FRT,KEY,0.4731,90,market_correlation,market
FRT,KIM,0.8722,90,market_correlation,market
FRT,L,0.4556,90,market_correlation,market
FRT,LDI,0.3155,90,market_correlation,market
FRT,MAA,0.6756,90,market_correlation,market
FRT,MC,0.4755,90,market_correlation,market
FRT,MET,0.3957,90,market_correlation,market
FRT,MFA,0.5347,90,market_correlation,market
FRT,MITT,0.3725,90,market_correlation,market
FRT,MMC,0.3038,90,market_correlation,market
FRT,MTB,0.4159,90,market_correlation,market
FRT,NAVI,0.3441,90,market_correlation,market
FRT,O,0.4464,90,market_correlation,market
FRT,ONB,0.5335,90,market_correlation,market
FRT,ORC,0.3215,90,market_correlation,market
FRT,PAYO,0.3078,90,market_correlation,market
FRT,PFSI,0.517,90,market_correlation,market
FRT,PGR,0.3194,90,market_correlation,market
FRT,PJT,0.3094,90,market_correlation,market
FRT,PLD,0.6386,90,market_correlation,market
FRT,PMT,0.4714,90,market_correlation,market
FRT,PNC,0.4662,90,market_correlation,market
FRT,PRU,0.4656,90,market_correlation,market
FRT,PSA,0.589,90,market_correlation,market
FRT,REG,0.7757,90,market_correlation,market
FRT,RF,0.4058,90,market_correlation,market
FRT,RGA,0.3393,90,market_correlation,market
FRT,RKT,0.5078,90,market_correlation,market
FRT,SEIC,0.3844,90,market_correlation,market
FRT,SPG,0.7257,90,market_correlation,market
FRT,STT,0.3935,90,market_correlation,market
FRT,SUI,0.4166,90,market_correlation,market
FRT,SYF,0.3933,90,market_correlation,market
FRT,TFC,0.4702,90,market_correlation,market
FRT,TROW,0.3967,90,market_correlation,market
FRT,TRV,0.4305,90,market_correlation,market
FRT,TWO,0.4054,90,market_correlation,market
FRT,UDR,0.7085,90,market_correlation,market
FRT,UMBF,0.4962,90,market_correlation,market
FRT,USB,0.4728,90,market_correlation,market
FRT,UWMC,0.4531,90,market_correlation,market
FRT,VCTR,0.3461,90,market_correlation,market
FRT,VICI,0.5332,90,market_correlation,market
FRT,VRTS,0.4302,90,market_correlation,market
FRT,WELL,0.3137,90,market_correlation,market
FRT,WRB,0.3256,90,market_correlation,market
FRT,WTFC,0.5036,90,market_correlation,market
FRT,ZION,0.368,90,market_correlation,market
FRT,^DJI,0.4769,90,market_correlation,market
FRT,^GSPC,0.3372,90,market_correlation,market
FRT,^RUT,0.5573,90,market_correlation,market
FRT,^VIX,-0.3417,90,market_correlation,market
GBCI,GPN,0.4936,90,market_correlation,market
GBCI,GS,0.4944,90,market_correlation,market
GBCI,HBAN,0.6704,90,market_correlation,market
GBCI,HIG,0.4762,90,market_correlation,market
GBCI,HLNE,0.5706,90,market_correlation,market
GBCI,INVH,0.3553,90,market_correlation,market
GBCI,IVZ,0.3983,90,market_correlation,market
GBCI,JPM,0.3601,90,market_correlation,market
GBCI,KEY,0.7487,90,market_correlation,market
GBCI,KIM,0.5483,90,market_correlation,market
GBCI,L,0.4783,90,market_correlation,market
GBCI,LC,0.3665,90,market_correlation,market
GBCI,MA,0.3231,90,market_correlation,market
GBCI,MAA,0.4055,90,market_correlation,market
GBCI,MC,0.6504,90,market_correlation,market
GBCI,MET,0.584,90,market_correlation,market
GBCI,MFA,0.4548,90,market_correlation,market
GBCI,MITT,0.3453,90,market_correlation,market
GBCI,MMC,0.441,90,market_correlation,market
GBCI,MS,0.4382,90,market_correlation,market
GBCI,MTB,0.6693,90,market_correlation,market
GBCI,NAVI,0.4757,90,market_correlation,market
GBCI,ONB,0.7885,90,market_correlation,market
GBCI,ORC,0.3071,90,market_correlation,market
GBCI,PAGS,0.3117,90,market_correlation,market
GBCI,PAYO,0.3628,90,market_correlation,market
GBCI,PFSI,0.413,90,market_correlation,market
GBCI,PGR,0.3394,90,market_correlation,market
GBCI,PJT,0.4859,90,market_correlation,market
GBCI,PLD,0.3073,90,market_correlation,market
GBCI,PMT,0.3848,90,market_correlation,market
GBCI,PNC,0.6804,90,market_correlation,market
GBCI,PRU,0.6006,90,market_correlation,market
GBCI,PSA,0.3112,90,market_correlation,market
GBCI,PYPL,0.3641,90,market_correlation,market
GBCI,QCOM,0.3247,90,market_correlation,market
GBCI,REG,0.4603,90,market_correlation,market
GBCI,RF,0.6649,90,market_correlation,market
GBCI,RGA,0.4387,90,market_correlation,market
GBCI,RKT,0.4245,90,market_correlation,market
GBCI,SEIC,0.5771,90,market_correlation,market
GBCI,SOFI,0.3421,90,market_correlation,market
GBCI,SPG,0.422,90,market_correlation,market
GBCI,STT,0.5842,90,market_correlation,market
GBCI,SYF,0.6804,90,market_correlation,market
GBCI,TFC,0.6645,90,market_correlation,market
GBCI,TROW,0.6115,90,market_correlation,market
GBCI,TRV,0.4203,90,market_correlation,market
GBCI,TSLA,0.3125,90,market_correlation,market
GBCI,TWO,0.4439,90,market_correlation,market
GBCI,UDR,0.4346,90,market_correlation,market
GBCI,UMBF,0.7965,90,market_correlation,market
GBCI,UPST,0.3028,90,market_correlation,market
GBCI,USB,0.6602,90,market_correlation,market
GBCI,UWMC,0.4199,90,market_correlation,market
GBCI,V,0.3709,90,market_correlation,market
GBCI,VCTR,0.5013,90,market_correlation,market
GBCI,VICI,0.3255,90,market_correlation,market
GBCI,VRTS,0.4736,90,market_correlation,market
GBCI,WFC,0.4951,90,market_correlation,market
GBCI,WRB,0.3916,90,market_correlation,market
GBCI,WTFC,0.7436,90,market_correlation,market
GBCI,ZION,0.6593,90,market_correlation,market
GBCI,^DJI,0.6168,90,market_correlation,market
GBCI,^GSPC,0.4705,90,market_correlation,market
GBCI,^IXIC,0.3286,90,market_correlation,market
GBCI,^RUT,0.7682,90,market_correlation,market
GBCI,^VIX,-0.4875,90,market_correlation,market
GOOG,GOOGL,0.9986,90,market_correlation,market
GOOG,GS,0.3721,90,market_correlation,market
GOOG,JPM,0.3632,90,market_correlation,market
GOOG,MS,0.4098,90,market_correlation,market
GOOG,MU,0.3258,90,market_correlation,market
GOOG,QCOM,0.3363,90,market_correlation,market
GOOG,STNE,0.3065,90,market_correlation,market
GOOG,TSLA,0.3278,90,market_correlation,market
GOOG,^DJI,0.3326,90,market_correlation,market
GOOG,^GSPC,0.4758,90,market_correlation,market
GOOG,^IXIC,0.5162,90,market_correlation,market
GOOG,^RUT,0.3084,90,market_correlation,market
GOOG,^VIX,-0.3842,90,market_correlation,market
GOOGL,GS,0.3675,90,market_correlation,market
GOOGL,JPM,0.3554,90,market_correlation,market
GOOGL,MS,0.4051,90,market_correlation,market
GOOGL,MU,0.3343,90,market_correlation,market
GOOGL,QCOM,0.3372,90,market_correlation,market
GOOGL,STNE,0.3056,90,market_correlation,market
GOOGL,TSLA,0.3308,90,market_correlation,market
GOOGL,^DJI,0.3228,90,market_correlation,market
GOOGL,^GSPC,0.4733,90,market_correlation,market
GOOGL,^IXIC,0.5167,90,market_correlation,market
GOOGL,^RUT,0.305,90,market_correlation,market
GOOGL,^VIX,-0.3805,90,market_correlation,market
GPN,GS,0.3282,90,market_correlation,market
GPN,HBAN,0.4084,90,market_correlation,market
GPN,HIG,0.3798,90,market_correlation,market
GPN,HLNE,0.3903,90,market_correlation,market
GPN,INVH,0.3635,90,market_correlation,market
GPN,JKHY,0.3622,90,market_correlation,market
GPN,KEY,0.394,90,market_correlation,market
GPN,KIM,0.429,90,market_correlation,market
GPN,L,0.4092,90,market_correlation,market
GPN,LPRO,0.3439,90,market_correlation,market
GPN,MA,0.5376,90,market_correlation,market
GPN,MAA,0.3945,90,market_correlation,market
GPN,MC,0.4484,90,market_correlation,market
GPN,MET,0.517,90,market_correlation,market
GPN,MFA,0.3665,90,market_correlation,market
GPN,MITT,0.4989,90,market_correlation,market
GPN,MMC,0.4445,90,market_correlation,market
GPN,NAVI,0.448,90,market_correlation,market
GPN,NOW,0.312,90,market_correlation,market
GPN,ONB,0.4102,90,market_correlation,market
GPN,PAGS,0.354,90,market_correlation,market
GPN,PANW,0.3043,90,market_correlation,market
GPN,PAYO,0.7163,90,market_correlation,market
GPN,PFSI,0.3154,90,market_correlation,market
GPN,PGR,0.386,90,market_correlation,market
GPN,PJT,0.439,90,market_correlation,market
GPN,PLD,0.3299,90,market_correlation,market
GPN,PNC,0.4287,90,market_correlation,market
GPN,PRU,0.4365,90,market_correlation,market
GPN,PYPL,0.5596,90,market_correlation,market
GPN,REG,0.3703,90,market_correlation,market
GPN,RF,0.3591,90,market_correlation,market
GPN,RGA,0.3469,90,market_correlation,market
GPN,RKT,0.3559,90,market_correlation,market
GPN,SEIC,0.5289,90,market_correlation,market
GPN,SPG,0.3734,90,market_correlation,market
GPN,STNE,0.3558,90,market_correlation,market
GPN,STT,0.4918,90,market_correlation,market
GPN,SYF,0.4716,90,market_correlation,market
GPN,TFC,0.4249,90,market_correlation,market
GPN,TROW,0.4392,90,market_correlation,market
GPN,TRV,0.3835,90,market_correlation,market
GPN,UDR,0.418,90,market_correlation,market
GPN,UMBF,0.4418,90,market_correlation,market
GPN,USB,0.447,90,market_correlation,market
GPN,V,0.5976,90,market_correlation,market
GPN,VCTR,0.4335,90,market_correlation,market
GPN,VRTS,0.3445,90,market_correlation,market
GPN,WFC,0.3016,90,market_correlation,market
GPN,WRB,0.3446,90,market_correlation,market
GPN,WTFC,0.4206,90,market_correlation,market
GPN,ZION,0.3786,90,market_correlation,market
GPN,^DJI,0.5539,90,market_correlation,market
GPN,^GSPC,0.4191,90,market_correlation,market
GPN,^RUT,0.5074,90,market_correlation,market
GPN,^VIX,-0.4227,90,market_correlation,market
GS,HBAN,0.5139,90,market_correlation,market
GS,HIG,0.3072,90,market_correlation,market
GS,HLNE,0.4801,90,market_correlation,market
GS,HOOD,0.3035,90,market_correlation,market
GS,IVZ,0.3866,90,market_correlation,market
GS,JPM,0.7815,90,market_correlation,market
GS,KEY,0.5043,90,market_correlation,market
GS,KIM,0.3413,90,market_correlation,market
GS,LC,0.3038,90,market_correlation,market
GS,MC,0.5607,90,market_correlation,market
GS,MET,0.4271,90,market_correlation,market
GS,MS,0.7848,90,market_correlation,market
GS,MTB,0.4941,90,market_correlation,market
GS,NAVI,0.3127,90,market_correlation,market
GS,NVDA,0.3136,90,market_correlation,market
GS,ONB,0.4936,90,market_correlation,market
GS,PAYO,0.3356,90,market_correlation,market
GS,PJT,0.4865,90,market_correlation,market
GS,PNC,0.5462,90,market_correlation,market
GS,PRU,0.4263,90,market_correlation,market
GS,REG,0.3017,90,market_correlation,market
GS,RF,0.4872,90,market_correlation,market
GS,SCHW,0.4067,90,market_correlation,market
GS,SEIC,0.5419,90,market_correlation,market
GS,SOFI,0.3887,90,market_correlation,market
GS,SPG,0.3342,90,market_correlation,market
GS,STT,0.5838,90,market_correlation,market
GS,SYF,0.5906,90,market_correlation,market
GS,TFC,0.4806,90,market_correlation,market
GS,TROW,0.5545,90,market_correlation,market
GS,UMBF,0.505,90,market_correlation,market
GS,USB,0.6206,90,market_correlation,market
GS,V,0.35,90,market_correlation,market
GS,VCTR,0.4297,90,market_correlation,market
GS,WFC,0.5076,90,market_correlation,market
GS,WTFC,0.4728,90,market_correlation,market
GS,ZION,0.4542,90,market_correlation,market
GS,^DJI,0.6944,90,market_correlation,market
GS,^GSPC,0.6257,90,market_correlation,market
GS,^IXIC,0.5362,90,market_correlation,market
GS,^RUT,0.5985,90,market_correlation,market
GS,^VIX,-0.5117,90,market_correlation,market
HBAN,HIG,0.5008,90,market_correlation,market
HBAN,HLNE,0.5185,90,market_correlation,market
HBAN,INVH,0.3146,90,market_correlation,market
HBAN,IVZ,0.3386,90,market_correlation,market
HBAN,JPM,0.4859,90,market_correlation,market
HBAN,KEY,0.8604,90,market_correlation,market
HBAN,KIM,0.4323,90,market_correlation,market
HBAN,L,0.4781,90,market_correlation,market
HBAN,LC,0.322,90,market_correlation,market
HBAN,MA,0.4363,90,market_correlation,market
HBAN,MAA,0.3194,90,market_correlation,market
HBAN,MC,0.5615,90,market_correlation,market
HBAN,MET,0.5872,90,market_correlation,market
HBAN,MFA,0.3473,90,market_correlation,market
HBAN,MITT,0.3247,90,market_correlation,market
HBAN,MMC,0.3544,90,market_correlation,market
HBAN,MS,0.4847,90,market_correlation,market
HBAN,MTB,0.818,90,market_correlation,market
HBAN,NAVI,0.5482,90,market_correlation,market
HBAN,ONB,0.8006,90,market_correlation,market
HBAN,ORC,0.3136,90,market_correlation,market
HBAN,PFSI,0.3122,90,market_correlation,market
